,t,delta_t,x_n,v_n
105,11.715217344639111,0.08338873394134728,-1.9929202070451841,0.12937566215928792
106,11.881994812521805,0.13970679847377385,-1.9706948288562196,0.13458136228637296
107,12.161408409469352,0.2527405367632345,-1.9321886063508658,0.13921549057086866
108,12.66688948299582,0.42412252344086376,-1.8584300769290623,0.1415294433120867
109,12.66688948299582,0.2119365414892856,-1.8584300769290623,0.1415294433120867
110,12.66688948299582,0.16560419863730508,-1.8584300769290623,0.1415294433120867
111,12.66688948299582,0.14799835224127803,-1.8584300769290623,0.1415294433120867
112,12.962886187478377,0.1427257795970008,-1.8133859275342257,0.15118863900839544
113,13.248337746672378,0.17511456518288282,-1.7679769488585286,0.16143809948225604
114,13.598566877038143,0.2663015176707255,-1.7089120382530527,0.1731708869451579
115,14.131169912379594,0.4863588178150674,-1.6106006367091736,0.19479959859511625
116,15.103887548009729,0.630958664558929,-1.3911796694438379,0.2809840921417035
117,15.103887548009729,0.3810623941626293,-1.3911796694438379,0.2809840921417035
118,15.103887548009729,0.3349179677245147,-1.3911796694438379,0.2809840921417035
119,15.773723483458758,0.3105194714969009,-1.170987500556263,0.43242167922955294
120,15.773723483458758,0.195511886650169,-1.170987500556263,0.43242167922955294
121,16.164747256759096,0.25406500424413914,-0.9634838040925932,0.7036416730311961
122,16.164747256759096,0.08864207422068378,-0.9634838040925932,0.7036416730311961
123,16.342031405200462,0.12760814682099306,-0.8159186090125614,1.0140931010362022
124,16.342031405200462,0.06961484175805803,-0.8159186090125614,1.0140931010362022
125,16.48126108871658,0.07905464922575216,-0.6458585120815786,1.5097900276183411
126,16.48126108871658,0.05126589065119626,-0.6458585120815786,1.5097900276183411
127,16.58379287001897,0.053987586207987215,-0.4603196014024764,2.20723222464275
128,16.58379287001897,0.03996890020523965,-0.4603196014024764,2.20723222464275
129,16.66373067042945,0.040543255116836444,-0.2507369959994641,3.1462364677480488
130,16.66373067042945,0.0337721159903931,-0.2507369959994641,3.1462364677480488
131,16.731274902410238,0.0335371555934436,-0.0004033551146832015,4.378097802637258
132,16.798349213597124,0.032351072152636294,0.34592068428736134,6.023538840756349
133,16.863051357902396,0.03506299046417607,0.787567418775652,7.436661097106047
134,16.863051357902396,0.01792161903554539,0.787567418775652,7.436661097106047
135,16.898894595973488,0.02151430306507898,1.0599483402346046,7.590868247943527
136,16.898894595973488,0.016395724328334877,1.0599483402346046,7.590868247943527
137,16.93168604463016,0.01717384075648914,1.3029743326737102,7.062008667459002
138,16.966033726143138,0.01639502283845668,1.5275464251887716,5.879966462666242
139,16.998823771820053,0.021891525493354762,1.6975922212495638,4.4634395434597
140,17.042606822806764,0.020592477147829216,1.852609777951082,2.717224041432619
141,17.042606822806764,0.016588843419880168,1.852609777951082,2.717224041432619
142,17.075784509646525,0.01692980908998486,1.9249332634413299,1.7260891914971335
143,17.109644127826495,0.017241821754897524,1.9702581521106186,1.027193429070612
144,17.14412777133629,0.018916722166137972,1.9967967665694373,0.569436569684575
145,17.181961215668565,0.02163685244939746,2.0117830546617967,0.26752141353930725
146,17.22523492056736,0.02574635916247296,2.0185132607227967,0.07730144337061987
147,17.276727638892307,0.031964382726480806,2.0189995257624727,-0.03415097328984288
148,17.340656404345268,0.04175929248314191,2.0144214690033695,-0.09289501784667713
149,17.424174989311553,0.05827776059332604,2.0051390565430145,-0.11971585262633014
150,17.540730510498204,0.08885867763204555,1.9902765205647637,-0.13032121746280298
151,17.718447865762293,0.15109823054933136,1.966477409410778,-0.1351786366207991
152,18.020644326860957,0.2731145966782293,1.9246011150136917,-0.13999235998300785
153,18.566873520217417,0.4674223278984782,1.8437568521296241,-0.13876676452657774
154,18.566873520217417,0.1647199998473835,1.8437568521296241,-0.13876676452657774
155,18.566873520217417,0.1282441845407904,1.8437568521296241,-0.13876676452657774
